algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count,avg_runtime,perf_variation
spr,cg,2,1,0,2048,80,22.23,16,30.75834375,8.528343750000001
pak,cg,2,1,0,2048,80,25.06,20,29.041593749999997,3.9815937499999983
rand,cg,2,1,0,2048,80,29.43,20,34.62915625,5.1991562500000015
spr,cg,2,1,0,2048,80,25.84,20,30.75834375,4.918343750000002
pak,cg,2,1,0,2048,80,28.1,24,29.041593749999997,0.9415937499999956
rand,cg,2,1,0,2048,80,30.98,24,34.62915625,3.6491562500000008
spr,cg,2,1,0,2048,80,28.27,24,30.75834375,2.488343750000002
pak,cg,1,2,0,2048,80,33.32,16,29.041593749999997,4.278406250000003
rand,cg,1,2,0,2048,80,41.52,16,34.62915625,6.890843750000002
spr,cg,1,2,0,2048,80,35.88,16,30.75834375,5.121656250000001
pak,cg,1,2,0,2048,80,29.83,20,29.041593749999997,0.7884062500000013
rand,cg,1,2,0,2048,80,60.63,20,34.62915625,26.00084375
spr,cg,1,2,0,2048,80,34.69,20,30.75834375,3.931656249999996
pak,cg,1,2,0,2048,80,32.21,24,29.041593749999997,3.168406250000004
rand,cg,1,2,0,2048,80,66.84,24,34.62915625,32.21084375
spr,cg,1,2,0,2048,80,37.18,24,30.75834375,6.421656249999998
pak,cg,3,0,0,2048,115,16.78,16,29.041593749999997,12.261593749999996
rand,cg,3,0,0,2048,115,17.27,16,34.62915625,17.35915625
spr,cg,3,0,0,2048,115,16.5,16,30.75834375,14.258343750000002
pak,cg,3,0,0,2048,115,22.53,24,29.041593749999997,6.511593749999996
rand,cg,3,0,0,2048,115,24.07,24,34.62915625,10.559156250000001
spr,cg,3,0,0,2048,115,23.24,24,30.75834375,7.518343750000003
pak,cg,4,0,1,2048,115,14.59,16,29.041593749999997,14.451593749999997
rand,cg,4,0,1,2048,115,14.5,16,34.62915625,20.12915625
spr,cg,4,0,1,2048,115,15.53,16,30.75834375,15.228343750000002
pak,cg,4,0,1,2048,115,21.76,24,29.041593749999997,7.281593749999995
rand,cg,4,0,1,2048,115,22.22,24,34.62915625,12.409156250000002
spr,cg,4,0,1,2048,115,22.37,24,30.75834375,8.38834375
pak,cg,5,0,2,2048,115,14.51,16,29.041593749999997,14.531593749999997
rand,cg,5,0,2,2048,115,14.57,16,34.62915625,20.05915625
spr,cg,5,0,2,2048,115,14.91,16,30.75834375,15.848343750000002
pak,cg,5,0,2,2048,115,21.8,24,29.041593749999997,7.241593749999996
rand,cg,5,0,2,2048,115,21.64,24,34.62915625,12.98915625
spr,cg,5,0,2,2048,115,22.18,24,30.75834375,8.578343750000002
pak,cg,2,1,0,2048,115,22.29,16,29.041593749999997,6.751593749999998
rand,cg,2,1,0,2048,115,26.13,16,34.62915625,8.499156250000002
spr,cg,2,1,0,2048,115,22.33,16,30.75834375,8.428343750000003
pak,cg,2,1,0,2048,115,27.95,24,29.041593749999997,1.0915937499999977
rand,cg,2,1,0,2048,115,29.6,24,34.62915625,5.02915625
spr,cg,2,1,0,2048,115,27.98,24,30.75834375,2.7783437500000012
pak,cg,1,2,0,2048,115,33.36,16,29.041593749999997,4.3184062500000024
rand,cg,1,2,0,2048,115,39.32,16,34.62915625,4.690843749999999
spr,cg,1,2,0,2048,115,35.29,16,30.75834375,4.5316562499999975
pak,cg,1,2,0,2048,115,31.82,24,29.041593749999997,2.7784062500000033
rand,cg,1,2,0,2048,115,55.89,24,34.62915625,21.26084375
spr,cg,1,2,0,2048,115,43.86,24,30.75834375,13.101656249999998
pak,cg,3,0,0,2048,64,17.24,16,29.041593749999997,11.801593749999999
rand,cg,3,0,0,2048,64,17.66,16,34.62915625,16.96915625
spr,cg,3,0,0,2048,64,17.15,16,30.75834375,13.608343750000003
pak,cg,3,0,0,2048,64,23.94,24,29.041593749999997,5.101593749999996
rand,cg,3,0,0,2048,64,24.95,24,34.62915625,9.679156250000002
spr,cg,3,0,0,2048,64,24.4,24,30.75834375,6.358343750000003
pak,cg,4,0,1,2048,64,15.0,16,29.041593749999997,14.041593749999997
rand,cg,4,0,1,2048,64,15.71,16,34.62915625,18.91915625
spr,cg,4,0,1,2048,64,15.48,16,30.75834375,15.278343750000001
pak,cg,4,0,1,2048,64,23.18,24,29.041593749999997,5.861593749999997
rand,cg,4,0,1,2048,64,23.26,24,34.62915625,11.36915625
spr,cg,4,0,1,2048,64,23.48,24,30.75834375,7.278343750000001
pak,cg,5,0,2,2048,64,14.99,16,29.041593749999997,14.051593749999997
rand,cg,5,0,2,2048,64,15.68,16,34.62915625,18.94915625
spr,cg,5,0,2,2048,64,15.5,16,30.75834375,15.258343750000002
pak,cg,5,0,2,2048,64,23.21,24,29.041593749999997,5.831593749999996
rand,cg,5,0,2,2048,64,23.22,24,34.62915625,11.409156250000002
spr,cg,5,0,2,2048,64,23.37,24,30.75834375,7.388343750000001
pak,cg,2,1,0,2048,64,22.89,16,29.041593749999997,6.151593749999996
rand,cg,2,1,0,2048,64,23.11,16,34.62915625,11.519156250000002
spr,cg,2,1,0,2048,64,22.75,16,30.75834375,8.008343750000002
pak,cg,2,1,0,2048,64,28.81,24,29.041593749999997,0.23159374999999827
rand,cg,2,1,0,2048,64,33.79,24,34.62915625,0.839156250000002
spr,cg,2,1,0,2048,64,28.9,24,30.75834375,1.858343750000003
pak,cg,1,2,0,2048,64,33.58,16,29.041593749999997,4.538406250000001
rand,cg,1,2,0,2048,64,37.29,16,34.62915625,2.660843749999998
spr,cg,1,2,0,2048,64,35.74,16,30.75834375,4.98165625
pak,cg,1,2,0,2048,64,32.9,24,29.041593749999997,3.8584062500000016
rand,cg,1,2,0,2048,64,60.72,24,34.62915625,26.090843749999998
spr,cg,1,2,0,2048,64,46.07,24,30.75834375,15.311656249999999
pak,cg,3,0,0,2048,80,16.78,16,29.041593749999997,12.261593749999996
rand,cg,3,0,0,2048,80,16.93,16,34.62915625,17.69915625
spr,cg,3,0,0,2048,80,16.62,16,30.75834375,14.13834375
pak,cg,3,0,0,2048,80,23.08,24,29.041593749999997,5.961593749999999
rand,cg,3,0,0,2048,80,25.06,24,34.62915625,9.569156250000002
spr,cg,3,0,0,2048,80,23.64,24,30.75834375,7.118343750000001
pak,cg,4,0,1,2048,80,14.47,16,29.041593749999997,14.571593749999996
rand,cg,4,0,1,2048,80,15.47,16,34.62915625,19.159156250000002
spr,cg,4,0,1,2048,80,14.89,16,30.75834375,15.868343750000001
pak,cg,4,0,1,2048,80,22.15,24,29.041593749999997,6.891593749999998
rand,cg,4,0,1,2048,80,22.23,24,34.62915625,12.39915625
spr,cg,4,0,1,2048,80,22.57,24,30.75834375,8.188343750000001
pak,cg,5,0,2,2048,80,14.41,16,29.041593749999997,14.631593749999997
rand,cg,5,0,2,2048,80,14.64,16,34.62915625,19.98915625
spr,cg,5,0,2,2048,80,14.96,16,30.75834375,15.79834375
pak,cg,5,0,2,2048,80,22.13,24,29.041593749999997,6.911593749999998
rand,cg,5,0,2,2048,80,22.35,24,34.62915625,12.27915625
spr,cg,5,0,2,2048,80,22.44,24,30.75834375,8.31834375
pak,cg,2,1,0,2048,80,22.5,16,29.041593749999997,6.541593749999997
rand,cg,2,1,0,2048,80,22.63,16,34.62915625,11.999156250000002
spr,cg,2,1,0,2048,80,22.2,16,30.75834375,8.558343750000002
pak,cg,2,1,0,2048,80,28.07,24,29.041593749999997,0.9715937499999967
rand,cg,2,1,0,2048,80,32.64,24,34.62915625,1.9891562500000006
spr,cg,2,1,0,2048,80,28.21,24,30.75834375,2.548343750000001
pak,cg,1,2,0,2048,80,33.38,16,29.041593749999997,4.338406250000006
rand,cg,1,2,0,2048,80,51.27,16,34.62915625,16.640843750000002
spr,cg,1,2,0,2048,80,35.41,16,30.75834375,4.651656249999995
pak,cg,1,2,0,2048,80,32.29,24,29.041593749999997,3.248406250000002
rand,cg,1,2,0,2048,80,51.95,24,34.62915625,17.32084375
spr,cg,1,2,0,2048,80,37.05,24,30.75834375,6.2916562499999955
pak,cg,3,0,0,4096,115,13.47,16,29.041593749999997,15.571593749999996
pak,cg,3,0,0,4096,115,13.44,16,29.041593749999997,15.601593749999997
rand,cg,3,0,0,4096,115,13.43,16,34.62915625,21.19915625
rand,cg,3,0,0,4096,115,13.45,16,34.62915625,21.179156250000002
spr,cg,3,0,0,4096,115,13.42,16,30.75834375,17.33834375
spr,cg,3,0,0,4096,115,13.42,16,30.75834375,17.33834375
pak,cg,3,0,0,4096,115,17.93,20,29.041593749999997,11.111593749999997
pak,cg,3,0,0,4096,115,17.92,20,29.041593749999997,11.121593749999995
rand,cg,3,0,0,4096,115,18.13,20,34.62915625,16.499156250000002
rand,cg,3,0,0,4096,115,18.3,20,34.62915625,16.32915625
spr,cg,3,0,0,4096,115,18.92,20,30.75834375,11.83834375
spr,cg,3,0,0,4096,115,18.54,20,30.75834375,12.218343750000003
pak,cg,3,0,0,4096,115,20.45,24,29.041593749999997,8.591593749999998
rand,cg,3,0,0,4096,115,21.12,24,34.62915625,13.50915625
spr,cg,3,0,0,4096,115,20.94,24,30.75834375,9.81834375
pak,cg,4,0,1,4096,115,13.52,16,29.041593749999997,15.521593749999997
pak,cg,4,0,1,4096,115,13.44,16,29.041593749999997,15.601593749999997
rand,cg,4,0,1,4096,115,13.45,16,34.62915625,21.179156250000002
rand,cg,4,0,1,4096,115,13.41,16,34.62915625,21.21915625
spr,cg,4,0,1,4096,115,13.47,16,30.75834375,17.288343750000003
spr,cg,4,0,1,4096,115,13.46,16,30.75834375,17.29834375
pak,cg,4,0,1,4096,115,17.8,20,29.041593749999997,11.241593749999996
pak,cg,4,0,1,4096,115,17.78,20,29.041593749999997,11.261593749999996
rand,cg,4,0,1,4096,115,17.86,20,34.62915625,16.76915625
rand,cg,4,0,1,4096,115,17.74,20,34.62915625,16.889156250000003
spr,cg,4,0,1,4096,115,18.09,20,30.75834375,12.668343750000002
spr,cg,4,0,1,4096,115,18.13,20,30.75834375,12.628343750000003
pak,cg,4,0,1,4096,115,19.85,24,29.041593749999997,9.191593749999996
rand,cg,4,0,1,4096,115,19.55,24,34.62915625,15.07915625
spr,cg,4,0,1,4096,115,19.81,24,30.75834375,10.948343750000003
pak,cg,5,0,2,4096,115,13.42,16,29.041593749999997,15.621593749999997
pak,cg,5,0,2,4096,115,13.46,16,29.041593749999997,15.581593749999996
rand,cg,5,0,2,4096,115,13.44,16,34.62915625,21.189156250000003
rand,cg,5,0,2,4096,115,13.42,16,34.62915625,21.20915625
spr,cg,5,0,2,4096,115,13.45,16,30.75834375,17.308343750000002
spr,cg,5,0,2,4096,115,13.42,16,30.75834375,17.33834375
pak,cg,5,0,2,4096,115,17.78,20,29.041593749999997,11.261593749999996
pak,cg,5,0,2,4096,115,17.82,20,29.041593749999997,11.221593749999997
rand,cg,5,0,2,4096,115,17.82,20,34.62915625,16.80915625
rand,cg,5,0,2,4096,115,17.85,20,34.62915625,16.77915625
spr,cg,5,0,2,4096,115,18.15,20,30.75834375,12.608343750000003
spr,cg,5,0,2,4096,115,18.12,20,30.75834375,12.63834375
pak,cg,5,0,2,4096,115,19.79,24,29.041593749999997,9.251593749999998
rand,cg,5,0,2,4096,115,19.56,24,34.62915625,15.069156250000002
spr,cg,5,0,2,4096,115,19.75,24,30.75834375,11.008343750000002
pak,cg,2,1,0,4096,115,13.57,16,29.041593749999997,15.471593749999997
pak,cg,2,1,0,4096,115,13.52,16,29.041593749999997,15.521593749999997
rand,cg,2,1,0,4096,115,13.52,16,34.62915625,21.10915625
rand,cg,2,1,0,4096,115,13.52,16,34.62915625,21.10915625
spr,cg,2,1,0,4096,115,13.52,16,30.75834375,17.238343750000002
spr,cg,2,1,0,4096,115,13.55,16,30.75834375,17.20834375
pak,cg,2,1,0,4096,115,23.07,20,29.041593749999997,5.971593749999997
pak,cg,2,1,0,4096,115,23.17,20,29.041593749999997,5.871593749999995
rand,cg,2,1,0,4096,115,25.45,20,34.62915625,9.179156250000002
rand,cg,2,1,0,4096,115,30.54,20,34.62915625,4.089156250000002
spr,cg,2,1,0,4096,115,24.01,20,30.75834375,6.74834375
spr,cg,2,1,0,4096,115,23.99,20,30.75834375,6.768343750000003
pak,cg,2,1,0,4096,115,27.41,24,29.041593749999997,1.6315937499999968
rand,cg,2,1,0,4096,115,29.17,24,34.62915625,5.4591562499999995
spr,cg,2,1,0,4096,115,26.8,24,30.75834375,3.958343750000001
pak,cg,1,2,0,4096,115,13.52,16,29.041593749999997,15.521593749999997
pak,cg,1,2,0,4096,115,13.59,16,29.041593749999997,15.451593749999997
rand,cg,1,2,0,4096,115,13.39,16,34.62915625,21.23915625
rand,cg,1,2,0,4096,115,13.53,16,34.62915625,21.09915625
spr,cg,1,2,0,4096,115,13.53,16,30.75834375,17.22834375
spr,cg,1,2,0,4096,115,13.53,16,30.75834375,17.22834375
pak,cg,1,2,0,4096,115,32.16,20,29.041593749999997,3.1184062499999996
pak,cg,1,2,0,4096,115,32.15,20,29.041593749999997,3.1084062500000016
rand,cg,1,2,0,4096,115,42.33,20,34.62915625,7.700843749999997
rand,cg,1,2,0,4096,115,44.01,20,34.62915625,9.380843749999997
spr,cg,1,2,0,4096,115,32.58,20,30.75834375,1.8216562499999966
spr,cg,1,2,0,4096,115,32.58,20,30.75834375,1.8216562499999966
pak,cg,1,2,0,4096,115,44.49,24,29.041593749999997,15.448406250000005
rand,cg,1,2,0,4096,115,49.36,24,34.62915625,14.730843749999998
spr,cg,1,2,0,4096,115,36.66,24,30.75834375,5.901656249999995
pak,cg,3,0,0,4096,64,13.76,16,29.041593749999997,15.281593749999997
pak,cg,3,0,0,4096,64,13.68,16,29.041593749999997,15.361593749999997
rand,cg,3,0,0,4096,64,13.79,16,34.62915625,20.839156250000002
rand,cg,3,0,0,4096,64,13.77,16,34.62915625,20.85915625
spr,cg,3,0,0,4096,64,13.78,16,30.75834375,16.97834375
spr,cg,3,0,0,4096,64,13.75,16,30.75834375,17.00834375
pak,cg,3,0,0,4096,64,18.51,20,29.041593749999997,10.531593749999995
pak,cg,3,0,0,4096,64,18.54,20,29.041593749999997,10.501593749999998
rand,cg,3,0,0,4096,64,18.76,20,34.62915625,15.86915625
rand,cg,3,0,0,4096,64,18.69,20,34.62915625,15.93915625
spr,cg,3,0,0,4096,64,19.16,20,30.75834375,11.598343750000002
spr,cg,3,0,0,4096,64,19.14,20,30.75834375,11.618343750000001
pak,cg,3,0,0,4096,64,21.48,24,29.041593749999997,7.561593749999997
pak,cg,3,0,0,4096,64,21.35,24,29.041593749999997,7.691593749999996
rand,cg,3,0,0,4096,64,21.53,24,34.62915625,13.09915625
rand,cg,3,0,0,4096,64,21.69,24,34.62915625,12.93915625
spr,cg,3,0,0,4096,64,22.36,24,30.75834375,8.398343750000002
spr,cg,3,0,0,4096,64,22.25,24,30.75834375,8.508343750000002
pak,cg,4,0,1,4096,64,13.81,16,29.041593749999997,15.231593749999996
pak,cg,4,0,1,4096,64,13.76,16,29.041593749999997,15.281593749999997
rand,cg,4,0,1,4096,64,13.75,16,34.62915625,20.87915625
rand,cg,4,0,1,4096,64,13.78,16,34.62915625,20.84915625
spr,cg,4,0,1,4096,64,13.81,16,30.75834375,16.94834375
spr,cg,4,0,1,4096,64,13.82,16,30.75834375,16.93834375
pak,cg,4,0,1,4096,64,18.45,20,29.041593749999997,10.591593749999998
pak,cg,4,0,1,4096,64,18.46,20,29.041593749999997,10.581593749999996
rand,cg,4,0,1,4096,64,18.28,20,34.62915625,16.34915625
rand,cg,4,0,1,4096,64,18.49,20,34.62915625,16.139156250000003
spr,cg,4,0,1,4096,64,18.8,20,30.75834375,11.958343750000001
spr,cg,4,0,1,4096,64,18.79,20,30.75834375,11.968343750000003
pak,cg,4,0,1,4096,64,20.98,24,29.041593749999997,8.061593749999997
pak,cg,4,0,1,4096,64,20.88,24,29.041593749999997,8.161593749999998
rand,cg,4,0,1,4096,64,20.69,24,34.62915625,13.93915625
rand,cg,4,0,1,4096,64,20.91,24,34.62915625,13.719156250000001
spr,cg,4,0,1,4096,64,21.06,24,30.75834375,9.698343750000003
spr,cg,4,0,1,4096,64,21.34,24,30.75834375,9.418343750000002
pak,cg,5,0,2,4096,64,13.78,16,29.041593749999997,15.261593749999998
pak,cg,5,0,2,4096,64,13.79,16,29.041593749999997,15.251593749999998
rand,cg,5,0,2,4096,64,13.74,16,34.62915625,20.88915625
rand,cg,5,0,2,4096,64,13.77,16,34.62915625,20.85915625
spr,cg,5,0,2,4096,64,13.83,16,30.75834375,16.928343750000003
spr,cg,5,0,2,4096,64,13.79,16,30.75834375,16.968343750000003
pak,cg,5,0,2,4096,64,18.47,20,29.041593749999997,10.571593749999998
pak,cg,5,0,2,4096,64,18.47,20,29.041593749999997,10.571593749999998
rand,cg,5,0,2,4096,64,18.45,20,34.62915625,16.179156250000002
rand,cg,5,0,2,4096,64,18.54,20,34.62915625,16.089156250000002
spr,cg,5,0,2,4096,64,18.71,20,30.75834375,12.04834375
spr,cg,5,0,2,4096,64,18.75,20,30.75834375,12.008343750000002
pak,cg,5,0,2,4096,64,20.9,24,29.041593749999997,8.141593749999998
pak,cg,5,0,2,4096,64,20.91,24,29.041593749999997,8.131593749999997
rand,cg,5,0,2,4096,64,20.74,24,34.62915625,13.889156250000003
rand,cg,5,0,2,4096,64,21.0,24,34.62915625,13.629156250000001
spr,cg,5,0,2,4096,64,21.14,24,30.75834375,9.618343750000001
spr,cg,5,0,2,4096,64,21.26,24,30.75834375,9.49834375
pak,cg,2,1,0,4096,64,13.91,16,29.041593749999997,15.131593749999997
pak,cg,2,1,0,4096,64,13.86,16,29.041593749999997,15.181593749999998
rand,cg,2,1,0,4096,64,13.86,16,34.62915625,20.76915625
rand,cg,2,1,0,4096,64,13.87,16,34.62915625,20.759156250000004
spr,cg,2,1,0,4096,64,13.91,16,30.75834375,16.84834375
spr,cg,2,1,0,4096,64,13.88,16,30.75834375,16.87834375
pak,cg,2,1,0,4096,64,23.61,20,29.041593749999997,5.4315937499999976
pak,cg,2,1,0,4096,64,23.57,20,29.041593749999997,5.471593749999997
rand,cg,2,1,0,4096,64,24.79,20,34.62915625,9.839156250000002
rand,cg,2,1,0,4096,64,25.17,20,34.62915625,9.45915625
spr,cg,2,1,0,4096,64,24.53,20,30.75834375,6.2283437500000005
spr,cg,2,1,0,4096,64,24.58,20,30.75834375,6.178343750000003
pak,cg,2,1,0,4096,64,28.26,24,29.041593749999997,0.7815937499999954
pak,cg,2,1,0,4096,64,28.31,24,29.041593749999997,0.7315937499999983
rand,cg,2,1,0,4096,64,29.36,24,34.62915625,5.269156250000002
rand,cg,2,1,0,4096,64,30.62,24,34.62915625,4.00915625
spr,cg,2,1,0,4096,64,27.73,24,30.75834375,3.0283437500000012
spr,cg,2,1,0,4096,64,27.83,24,30.75834375,2.9283437500000034
pak,cg,1,2,0,4096,64,13.88,16,29.041593749999997,15.161593749999996
pak,cg,1,2,0,4096,64,13.89,16,29.041593749999997,15.151593749999996
rand,cg,1,2,0,4096,64,13.9,16,34.62915625,20.729156250000003
rand,cg,1,2,0,4096,64,13.87,16,34.62915625,20.759156250000004
spr,cg,1,2,0,4096,64,13.91,16,30.75834375,16.84834375
spr,cg,1,2,0,4096,64,13.89,16,30.75834375,16.86834375
pak,cg,1,2,0,4096,64,32.76,20,29.041593749999997,3.718406250000001
pak,cg,1,2,0,4096,64,32.57,20,29.041593749999997,3.5284062500000033
rand,cg,1,2,0,4096,64,39.75,20,34.62915625,5.120843749999999
rand,cg,1,2,0,4096,64,55.43,20,34.62915625,20.80084375
spr,cg,1,2,0,4096,64,33.47,20,30.75834375,2.711656249999997
spr,cg,1,2,0,4096,64,33.43,20,30.75834375,2.671656249999998
pak,cg,1,2,0,4096,64,45.3,24,29.041593749999997,16.25840625
pak,cg,1,2,0,4096,64,45.59,24,29.041593749999997,16.548406250000006
rand,cg,1,2,0,4096,64,50.0,24,34.62915625,15.370843749999999
rand,cg,1,2,0,4096,64,56.06,24,34.62915625,21.43084375
spr,cg,1,2,0,4096,64,37.9,24,30.75834375,7.141656249999997
spr,cg,1,2,0,4096,64,38.07,24,30.75834375,7.311656249999999
pak,cg,3,0,0,4096,80,13.46,16,29.041593749999997,15.581593749999996
pak,cg,3,0,0,4096,80,13.5,16,29.041593749999997,15.541593749999997
rand,cg,3,0,0,4096,80,13.41,16,34.62915625,21.21915625
rand,cg,3,0,0,4096,80,13.5,16,34.62915625,21.12915625
spr,cg,3,0,0,4096,80,13.41,16,30.75834375,17.34834375
spr,cg,3,0,0,4096,80,13.44,16,30.75834375,17.318343750000004
pak,cg,3,0,0,4096,80,18.03,20,29.041593749999997,11.011593749999996
pak,cg,3,0,0,4096,80,18.06,20,29.041593749999997,10.981593749999998
rand,cg,3,0,0,4096,80,18.38,20,34.62915625,16.249156250000002
rand,cg,3,0,0,4096,80,19.07,20,34.62915625,15.559156250000001
spr,cg,3,0,0,4096,80,18.7,20,30.75834375,12.058343750000002
spr,cg,3,0,0,4096,80,18.69,20,30.75834375,12.06834375
pak,cg,3,0,0,4096,80,20.8,24,29.041593749999997,8.241593749999996
rand,cg,3,0,0,4096,80,21.2,24,34.62915625,13.429156250000002
spr,cg,3,0,0,4096,80,21.41,24,30.75834375,9.348343750000002
pak,cg,4,0,1,4096,80,13.42,16,29.041593749999997,15.621593749999997
pak,cg,4,0,1,4096,80,13.45,16,29.041593749999997,15.591593749999998
rand,cg,4,0,1,4096,80,13.45,16,34.62915625,21.179156250000002
rand,cg,4,0,1,4096,80,13.48,16,34.62915625,21.14915625
spr,cg,4,0,1,4096,80,13.46,16,30.75834375,17.29834375
spr,cg,4,0,1,4096,80,13.42,16,30.75834375,17.33834375
pak,cg,4,0,1,4096,80,17.95,20,29.041593749999997,11.091593749999998
pak,cg,4,0,1,4096,80,17.93,20,29.041593749999997,11.111593749999997
rand,cg,4,0,1,4096,80,18.08,20,34.62915625,16.549156250000003
rand,cg,4,0,1,4096,80,17.94,20,34.62915625,16.68915625
spr,cg,4,0,1,4096,80,18.26,20,30.75834375,12.49834375
spr,cg,4,0,1,4096,80,17.97,20,30.75834375,12.788343750000003
pak,cg,4,0,1,4096,80,20.2,24,29.041593749999997,8.841593749999998
rand,cg,4,0,1,4096,80,19.96,24,34.62915625,14.66915625
spr,cg,4,0,1,4096,80,20.28,24,30.75834375,10.47834375
pak,cg,5,0,2,4096,80,13.49,16,29.041593749999997,15.551593749999997
pak,cg,5,0,2,4096,80,13.42,16,29.041593749999997,15.621593749999997
rand,cg,5,0,2,4096,80,13.44,16,34.62915625,21.189156250000003
rand,cg,5,0,2,4096,80,13.43,16,34.62915625,21.19915625
spr,cg,5,0,2,4096,80,13.44,16,30.75834375,17.318343750000004
spr,cg,5,0,2,4096,80,13.51,16,30.75834375,17.248343750000004
pak,cg,5,0,2,4096,80,17.89,20,29.041593749999997,11.151593749999996
pak,cg,5,0,2,4096,80,17.94,20,29.041593749999997,11.101593749999996
rand,cg,5,0,2,4096,80,18.02,20,34.62915625,16.60915625
rand,cg,5,0,2,4096,80,18.01,20,34.62915625,16.61915625
spr,cg,5,0,2,4096,80,18.05,20,30.75834375,12.708343750000001
spr,cg,5,0,2,4096,80,18.26,20,30.75834375,12.49834375
pak,cg,5,0,2,4096,80,20.18,24,29.041593749999997,8.861593749999997
rand,cg,5,0,2,4096,80,19.99,24,34.62915625,14.639156250000003
spr,cg,5,0,2,4096,80,20.33,24,30.75834375,10.428343750000003
pak,cg,2,1,0,4096,80,13.52,16,29.041593749999997,15.521593749999997
pak,cg,2,1,0,4096,80,13.55,16,29.041593749999997,15.491593749999996
rand,cg,2,1,0,4096,80,13.53,16,34.62915625,21.09915625
rand,cg,2,1,0,4096,80,13.51,16,34.62915625,21.119156250000003
spr,cg,2,1,0,4096,80,13.55,16,30.75834375,17.20834375
spr,cg,2,1,0,4096,80,13.52,16,30.75834375,17.238343750000002
pak,cg,2,1,0,4096,80,23.15,20,29.041593749999997,5.891593749999998
pak,cg,2,1,0,4096,80,23.2,20,29.041593749999997,5.841593749999998
rand,cg,2,1,0,4096,80,24.71,20,34.62915625,9.91915625
rand,cg,2,1,0,4096,80,26.15,20,34.62915625,8.479156250000003
spr,cg,2,1,0,4096,80,24.07,20,30.75834375,6.688343750000001
spr,cg,2,1,0,4096,80,24.11,20,30.75834375,6.648343750000002
pak,cg,2,1,0,4096,80,27.71,24,29.041593749999997,1.3315937499999961
rand,cg,2,1,0,4096,80,30.25,24,34.62915625,4.379156250000001
spr,cg,2,1,0,4096,80,27.21,24,30.75834375,3.548343750000001
pak,cg,1,2,0,4096,80,13.54,16,29.041593749999997,15.501593749999998
pak,cg,1,2,0,4096,80,13.51,16,29.041593749999997,15.531593749999997
rand,cg,1,2,0,4096,80,13.51,16,34.62915625,21.119156250000003
rand,cg,1,2,0,4096,80,13.56,16,34.62915625,21.06915625
spr,cg,1,2,0,4096,80,13.61,16,30.75834375,17.148343750000002
spr,cg,1,2,0,4096,80,13.52,16,30.75834375,17.238343750000002
pak,cg,1,2,0,4096,80,32.22,20,29.041593749999997,3.178406250000002
pak,cg,1,2,0,4096,80,32.04,20,29.041593749999997,2.998406250000002
rand,cg,1,2,0,4096,80,40.63,20,34.62915625,6.000843750000001
rand,cg,1,2,0,4096,80,37.37,20,34.62915625,2.7408437499999962
spr,cg,1,2,0,4096,80,32.74,20,30.75834375,1.9816562500000003
spr,cg,1,2,0,4096,80,32.62,20,30.75834375,1.8616562499999958
pak,cg,1,2,0,4096,80,44.82,24,29.041593749999997,15.778406250000003
rand,cg,1,2,0,4096,80,45.94,24,34.62915625,11.310843749999997
spr,cg,1,2,0,4096,80,37.43,24,30.75834375,6.671656249999998
